	fluxes	reduced_costs
R07092__chlo	0.0	-2.0
R04959__mito	0.0	59.0
R07392__cytop	9.312286312293015e-05	-2.0
R08295__cytop	0.0	-2.0
TO1000320_PLAS__plas	0.0	-2.0
R01896__cytop	0.0	-2.0
R07354__cytop	0.0	-2.0
R03656__mito	0.0	-2.0
R00999__cytop	0.0	7378.711736346268
R01863__cytop	0.0	-1.9999999999997726
R01814__cytop	0.0	-2.0
R05066__mito	0.0009998369633735247	-2.0
TO1000306_PLAS__plas	0.0	-2.0
R07265__e_r_	0.0	-2.0
R03401__cytop	0.0	2.0
R02472__cytop	0.0	-2.0
R09823__chlo	0.0	-2.0
R02918__cytop	0.0005078501444156881	-2.000000000003638
R00966__cytop	0.0	64.99999999999682
R08182__mito	0.0	-2.0
T_2OXOADPtim__mitmem	0.0	-2.0
R01177__pero	0.0	2.0
R04427__chlo	0.0	-2.0
R01471__cytop	0.0	1.9999999999990905
R01859__mito	1.8099491563375471e-06	-2.0
R03546__mito	0.0	-2.0
TI3001341_PLAS__plas	0.0	-2.0
EX_C00051__dra	0.0	9977.425710985215
R03875__cytop	9.221731339831621e-05	-2.0
R04968__cytop	0.0	-2.0
EX_C00473__dra	-0.0	-2.0
T_Hydrogen_Peroxide_V3__permem	0.10589352030503596	-2.0
R01699__chlo	0.006217206725765983	-2.0
R08251__cytop	0.0	-2.0
PRISM_high_pressure_sodium__extr	0.0	-0.90186841931126
R02566__mito	0.0	-2.0
R02687__e_r_	0.0	-2.0
TR0000242_PLAS__plas	-0.010239984449969531	2.0
R03394__e_r_	0.0	-2.0
R08698__cytop	0.0	1451.175680602585
R07481__chlo	0.0	-2.0
R07100__chlo	0.0	-2.0
R04199__chlo	0.0010051895299997738	-2.0
R04543__cytop	0.0	-2.0
EX_C05443__dra	-0.0	-2.0
R02135__chlo	1.0396890185650262e-06	-2.0
R00710__cytop	4.65958733124012e-06	-2.0
R06194__cytop	0.0	-2.0
R00842__mito	-0.006149245953605534	14.0
R00847__cytop	0.0	31.99999999998181
R08146__cytop	0.0	-2.0
R02765__mito	-1.8099491563374794e-06	2.0
R01802__e_r_	3.174013195964033e-05	-2.000000000007276
EX_C00162__dra	-0.0	-2.0
R08093__mito	0.0	2.0
T_FattyAcid_V2__chlomem	0.0	1562.1756806025733
R00517__nucl	0.0	-2.0
R00659__mito	0.01248426564541052	-3.999999999996362
R03658__mito	0.0	-2.0
R07023__chlo	0.0	-2.0
R07057__e_r_	0.0	-2.0
R04746__pero	0.0	2.0
PKS_C206__cytop	0.0	-2.0
R00428__cytop	1.926712716806764e-06	-2.0
R12171__e_r_	0.0006883018461830643	-2.0
R01226__mito	0.006742789512630251	-2.0
TO3000348_PLAS__chlomem	7.172680396995347e-07	-2.0
R02740__cytop	-0.043899546451516065	2.0
R05595__mito	0.0	-2.0
R07500__e_r_	0.0	-2.0
R02371__nucl	0.0	-2.0
R01078__mito	1.8099491563375471e-06	-2.0
R07004__chlo	0.0	-2.0
R04965__cytop	0.0	-2.0
R04682__cytop	0.0	36.0
R02095__mito	0.0	-2.0
T_SLC25A20__mitmem	0.0	-2.0
R11763__cytop	0.0	-2.0
R07116__e_r_	0.0	-2.0
R02097__nucl	0.0	-2.0
R00589__chlo	0.0	-2.0
R00970__nucl	0.0	-2.0
TI3000051_E_R___ermem	0.0	-2.0
R01624__cytop	0.00016356146123019531	-2.0
T_H2O__plas	0.3965624298983724	-2.0
R00694__mito	0.0	-2.0
R02433__chlo	0.0	-2.0
R00332__cytop	0.0035441932555215	-2.0
R03283__mito	0.0	-2.0
EX_C00121__dra	-0.0	-2.0
R00899__cytop	0.0	-2.0
TO1100751_PLAS__plas	0.0	0.0
R00888__cytop	1.965710217714013e-05	-2.0
T_Hexadecanoyl_CoA__chlomem	0.0	4396.527041807756
T_L_Valine_V1__mitmem	0.001001647041058852	-2.0
R03184__cytop	0.0	0.0
R01665__cytop	0.0	-2.0
TO1000051_PLAS__plas	0.0	-2.0
R03222__chlo	0.0009877063911417224	-2.0
RXN_16380__mito	0.0	-2.000000000007276
R03478__nucl	0.0	-2.0
R00927__mito	0.0	2.0
R12185__cytop	0.0021974129024571816	-2.0
R07618__mito	0.008257144881922054	-2.0
R11308__extr	0.0	0.0
R00479__mito	0.0032021958456797213	-2.0
EX_C05080__dra	-0.0	-2.0
R07002__chlo	0.0	-2.0
TO1001526_PLAS__plas	0.0	-2.0
R04929__mito	0.0	-2.0
R01137__mito	0.0	-3.637978807091713e-12
R00335__e_r_	0.0	-2.0
R08159__chlo	0.00011127925194635244	-2.0
R00895__chlo	0.0	-2.0
R00289__chlo	-0.00038439203136620055	2.0
R05919__e_r_	0.0	-2.0
R10040__extr	0.0	-2.0
R08782__chlo	5.886346268191289e-07	-1.999999999998181
R01010__extr	0.0	-2.0
R02874__e_r_	0.0	-2.0
R10992__pero	0.0	-2.0
R00178__cytop	0.0	-2.0
R03200__e_r_	0.0	-2.0
R07055__chlo	0.0	-2.0
R04378__cytop	0.0	-2.0
EX_C00097__dra	0.0	6321.761282611214
R01227__cytop	0.0	2174.7635209038817
R09380__e_r_	0.0	-2.0
T_H2S__chlomem	0.001032463166629304	-2.0
R03316__mito	0.0	-2.0
R01004__chlo	0.0	-2.0
EX_C00148__dra	0.0	5584.0067756432545
T_CTP__ermem	3.174013195964033e-05	-2.0
R02872__e_r_	0.0	-1.999999999998181
R07213__cytop	0.0	0.0
T_Formaldehyde_V1__permem	1.8099491563375471e-06	-2.0
EX_C00942__dra	-0.0	-2.0
EX_C16837__dra	-0.0	-2.0
R02527__cytop	0.0	-2.0
PRISM_metal_halide__extr	1.0	-16.521349675776904
R01518__cytop	-0.020713202504805232	2.0
R03628__cytop	0.0	-2.0
R02568__cytop	0.0	-2.0
R08232__nucl	0.0	-2.0
T__11Z_14Z_17Z__Icosatrienoyl_CoA__ermem	0.0	-2.0
R04960__mito	0.0	-2.0
R02557__cytop	0.0	2.0
R04880__cytop	0.0	2.0
TO1000381_PLAS__plas	0.0	-2.0
R01186__mito	0.0	-2.0
R07025__chlo	0.0	-2.0
R01529__cytop	-0.2709472912240657	2.0
R10089__cytop	1.7892238578150466e-06	-2.0000000000002274
R04901__cytop	0.0	-2.0
R09450_V1__cytop	0.00030122174243440015	-2.0
T_ATP__nucmem	0.0	-2.0
R01224__cytop	0.0	36.0
R04639__cytop	-1.926712716806764e-06	2.0
T_CDP_Choline__ermem	0.00012170088085886864	-2.0
EX_C00175__dra	-0.0	-2.0
R02985__chlo	0.0	-2.0
PKS_C102__cytop	0.0	-1.999999999996362
PRISM_red_LED_674nm__extr	5.657722465926359	-1.9999999999999993
R04502__cytop	0.0	-2.0
R00719__cytop	0.0	2231.7635209038817
R00734__mito	5.121829769194619e-07	-2.0
R07025__cytop	0.0	-2.0
R02918__chlo	0.0	-2.0
R04945__mito	0.0	-2.0
R08705__cytop	1.4788062810105032e-05	-1.9999999999990905
CYSPH_RXN__cytop	0.0005091808511676734	-2.0
RXN_13001__e_r_	0.0027205882208473655	-2.0
R09424__chlo	0.0	-2.0
R09404__chlo	0.0	-2.0
TI3000697_PLAS__plas	0.0	-2.0
R07012__cytop	0.0	-2.0
R07781__cytop	0.0	-2.0
EX_C00577__dra	0.0	17.0
R11766__cytop	0.0	-2.0
R09450__cytop	5.9476779649907776e-05	-2.0
TO3000758_PLAS__plas	0.0	-2.0
R06941__pero	0.0	-2.0
OAADCO__mito	5.429847469012641e-06	-2.0
R01773__cytop	0.0005091808511676734	-2.0
5DORI__cytop	4.65958733124012e-06	-2.0
R04961__chlo	0.0	2.0
R08391__e_r_	0.0	-2.0
R04725__chlo	0.009692144211127593	-2.0
R03408__chlo	0.0	-2.0
R04137__pero	0.0	-2.0
R10035__vacu	0.0	-2.0
T_L_Glutamine__vacmem	0.0	-2.0
R03990__pero	0.0	-2.0
R07613__chlo	-0.0010051895299997738	2.0
EX_C00695__dra	-0.0	-2.0
TO1101257_PLAS__plas	0.0	0.0
R05693__cytop	0.0	1.9999999999995453
R03089__chlo	0.0	-2.0
R03524__cytop	0.0	-2.0
R07276__chlo	0.0	0.0
R00259__chlo	0.0	-2.0
EX_C16543__dra	-0.0	-2.0
EX_C03742__dra	-0.0	-2.0
TO1000119_PLAS__plas	0.0	-2.0
R12658__mito	5.121829769194619e-07	-2.0
EX_C00956__dra	-0.0	-2.0
TO1002611_PLAS__plas	0.0	-2.0
R00691__chlo	0.0012809909249678745	-2.0
R02326__cytop	0.0	-2.0
R01549__cytop	0.0	123.99999999999636
R09433__cytop	0.0	2.0
DM_photon646__chlo	2.5405455710797122	-2.0
R00491__e_r_	0.0	-2.0
R07273__mito	0.0	-2.0
R08107__e_r_	0.0	-2.0
R07411__cytop	0.0	-2.0000000000004547
R07943__chlo	0.0	-2.0
R07499__e_r_	0.0	-2.0
R00253__chlo	0.0	255.52928010043274
R03083__chlo	0.001576691715312362	-2.0
R07395__cytop	9.312286312293015e-05	-2.0
R02382__cytop	0.0	34.0
R04740__chlo	0.0	-2.0
TR0000099_PLAS__mitmem	0.0	-2.0
R09420__chlo	0.0	-2.0
TI3001535_PLAS__plas	0.0	28737.288385184227
EX_C00037__dra	0.0	2801.1846945385096
R09406__chlo	0.0	-2.0
T_H2O_V1__chlomem	0.5288610335263699	-2.0
R01776__mito	0.0	-2.0
T_H2O_V4__golmem	0.0	2.0
R08265__e_r_	0.0	-2.0
EX_C00504__dra	0.0	33585.56993395995
EX_C05394__dra	-0.0	-2.0
R03956__mito	0.0	-2.0
R04285__cytop	0.0	0.0
TR2000105_PLAS__mitmem	0.05242289891631476	-2.0
R00363__mito	0.0	-2.0
R07070__e_r_	0.0	-2.0
R03814__e_r_	0.0	-2.000000000021828
R05051__cytop	0.0	38.0
R12375__cytop	0.0	-2.0
R08267__chlo	0.0	-2.0
R08178__pero	0.0	-2.0
EX_C00155__dra	0.0	11660.238778154031
R00425__chlo	2.7067972887240382e-06	-2.0
R03181__cytop	0.0	-2.0
R04241__cytop	0.0	-2.0
TO1000366_PLAS__plas	0.0	-2.0
TO0000149_PLAS__plas	0.0	-2.0
RXN_19211_V2__chlo	0.0	-2.0
T_SLC25A17__permem	0.0	-2.0
R09920__e_r_	0.0	-1.999999999998181
R00533__cytop	0.0	4414.527041807763
R01616__mito	5.121829769194619e-07	-2.000000000003638
R01388__mito	0.0	2.0
R07021__e_r_	0.0	-2.0
R08176__pero	0.0	-2.0
T_Acetate_V1__mitmem	-0.019101955134529797	2.0
TO3000354_E_R___ermem	0.0	4461.527041807769
EX_C03360__dra	-0.0	-2.0
R04535__cytop	0.0	-2.0
R03276__pero	0.0	-2.0
R02371__cytop	0.0	2233.7635209038817
R09408__chlo	0.0	-2.0
R08095__mito	0.0	-2.0
R10183__cytop	0.0	-2.0
R04150__pero	0.0	2.0
R07362__cytop	0.0	-2.0
R03088__e_r_	0.0	-2.0
EX_C00135__dra	0.0	13621.473018957484
R01411__nucl	0.0	-2.0
R00036__chlo	0.00395082556456689	-2.0
R09421__e_r_	0.0	-2.0
R00026__cytop	0.0	-2.0
R01561__cytop	0.0019066175804872704	-2.0
EX_C07054__dra	-0.0	-2.0
R04748__pero	0.0	-2.0
TO1000161_PLAS__plas	0.0	-2.0
R01073__chlo	0.00029377407762768066	-2.0
R04834__mito	0.0	-2.0
T_MALICITtm__mitmem	-0.0022769613554624256	2.0
R04724__mito	0.0	-2.0
R02926__cytop	0.0	-2.0
R03105__chlo	0.0	1475.175680602585
R06522__e_r_	0.0	-2.0
T_PYR__permem	0.0	-2.0
R10928__cytop	0.0	2.0
R06171__chlo	0.0	-2.0
R01658__chlo	0.0014012559965070961	-2.0
R04065__chlo	0.0	-2.0
R00209__cytop	0.0	507.05856020086503
R04496__e_r_	0.0	-2.0
R01598__cytop	0.0	2168.7635209038763
R05050__chlo	0.0	-2.0
R04678__e_r_	0.0	-2.0
T_L_Phenylalanine__chlomem	-0.0012809909249678745	2.0
R07085__e_r_	0.0	-2.0
R02323__cytop	0.0	-2.0
T_L_Cysteine__chlomem	-0.001897860214681444	2.0
R02135__extr	0.0	0.0
R01969__cytop	0.0	2.0
R07091__cytop	0.0	-2.0
R04404__cytop	0.0	-2.0
R01186__cytop	0.0	-2.0
R01286__mito	0.0	3361.243254739373
T_Hexadecenal__ermem	0.0	-2.0
EX_C04501__dra	0.0	4356.527041807763
R00355__chlo	0.0028648147372498612	-2.0
R01057__cytop	0.0019066175804872704	-2.0
R08192__cytop	0.0	-2.0
R07888__pero	0.0	-2.0
R07051__e_r_	0.0	-2.0
R03877__cytop	0.0	-2.0
R11125__cytop	0.0	-2.0
R03012__cytop	0.0	-2.0
e_Biomass__cytop	0.010041326803537014	-2.000000000014552
T_L_Ornithine__chlomem	-0.0016655096909320686	2.0
EX_C01898__dra	0.0	5822.702722410395
R02521__cytop	0.0	-2.0
R02037__cytop	0.00012170088085886864	-2.0
T_Phosphatidate__chlomem	-0.000396475964868108	2.0
R00481__cytop	1.2595267986775793e-06	-2.0
R00570__chlo	0.005277254629998859	-2.0
R08210__chlo	0.0014012559965070961	-2.0
R03451__mito	0.0	-2.0
R02021__cytop	0.0009347136725147474	-2.0
T_L_Ascorbate_V1__mitmem	0.0	2.0
R00970__cytop	0.0	123.99999999999636
R03362__nucl	0.0	5.999999999996362
R00942__nucl	0.0	-2.0
R09251__mito	0.0	-2.0
R00489__cytop	1.810077685328532e-06	-2.0
R00084__chlo	0.0009877063911417224	-2.0
R00004__chlo	0.14431251751792742	-2.0
R09408__e_r_	0.0	-2.0
R07461__chlo	1.0396890185650262e-06	-2.0
R10040__vacu	0.0	-2.0
R04167__chlo	0.0	-2.0
PKS_C123__cytop	0.0	-2.0
R01801__mito	0.0	-2.0
TI3000689_PLAS__plas	0.0	-2.0
R10065__cytop	0.0	-2.0
R12570__mito	0.0	31.0
R10040__e_r_	0.0	-2.0
R04209__cytop	0.006564451855060036	-2.0
R00731__cytop	0.0	119.0
EX_C00670__dra	-0.0	-2.0
R04970__cytop	0.0	36.0
R04746__chlo	0.0	2.0
T_Riboflavin__chlomem	1.1749055253014556e-06	-2.0
R05639__e_r_	0.0	-2.0
R04441__chlo	0.0	-2.0
TI3000296_PLAS__plas	0.0	4461.527041807763
R00497__cytop	0.0	-2.0
R00160__chlo	0.0	521.0585602008632
R03815__mito	0.0055625916236467406	-2.0
R04001__chlo	0.0	0.0
EX_C03708__dra	-0.0	-2.0
R03629__e_r_	0.0	-2.0
R04247__cytop	0.0	-2.0
R03858__mito	0.0	-2.0
R10281__chlo	0.0	-2.0
R04965__chlo	0.009692144211127593	-2.0
RXN_13302__e_r_	0.0	-2.0
R07098__chlo	0.0	-2.0
T_SLC25A17_V6__permem	0.0	-2.0
R04566__cytop	0.0	-2.0
R01090__chlo	0.0	-2.0
R02887__extr	0.0	-2.0
R04231__cytop	0.0	-2.0
R04945__cytop	0.0	-2.0000000000004547
R05085__mito	0.0	2.0
R04741__mito	0.0	-2.0
R03599__cytop	0.0	1453.1756806025844
R04433__mito	0.0	4.0
R05755__cytop	0.0	-2.0
R00328__golg	0.0	-2.0
R08245__mito	0.0	-2.0
R00705__pero	0.0	-2.000000000003638
EX_C15681__dra	-0.0	-2.0
R07069__cytop	0.0	-2.0
TO1001608_PLAS__plas	0.0	20202.380702070863
R01137__cytop	0.0	-2.0
R00258__mito	0.003279532601393579	-2.0
T_SAM__chlomem	1.0396890185650643e-06	-2.0
R08244__cytop	0.0	-2.0000000000004547
T_4_Aminobutanoate__chlomem	0.0	-2.0
R08772__mito	5.121829769194619e-07	-2.0
R00352__cytop	0.0	2221.7635209038854
R00350__mito	0.0	-2.0
R05305__mito	0.0	-2.0
PKS_C164__cytop	0.0	-2.0
R02933__cytop	-2.5107233126295918e-06	2.0
R07094__cytop	0.0	-2.0
R05980__e_r_	0.0	-2.0
T_PCHOL_HStg__golmem	0.0	0.0
TO1000069_PLAS__plas	0.0	-2.0
R01706__cytop	0.0	-2.0
TO1000411_PLAS__plas	0.0	-2.0
R02367__cytop	0.0	-2.0
R01183__cytop	0.0	-2.0
TR2000107_PLAS__chlomem	-0.24376180523147303	2.0
R03004__cytop	0.0	2168.7635209038817
TO1100074_PLAS__mitmem	0.0	-2.0
R02101__cytop	0.0023938735574107407	-2.0
R00727__mito	0.0	-2.0
PRISM_incandescent_60W__extr	0.0	-0.7892180191015973
T_L_Cysteine_V1__mitmem	0.006533181253824265	-1269.0090139359227
R00569__cytop	0.0	2231.7635209038817
R11044__chlo	0.0	-2.0
TI3000016_PLAS__plas	0.0	2231.7635209038817
R11861__cytop	0.0	2229.763520903882
R03383__mito	0.0009998369633735247	-2.000000000003638
R08186__mito	0.0	-2.0
TO0000309_PLAS__plas	0.0	-2.0
T_1_Phosphatidyl_D_myo_inositol__nucmem	0.0	-2.0
R04330__e_r_	0.0	-2.0
EX_C00101__dra	-0.0	-2.0
R02736__chlo	0.0	790.5878403012885
R01870__cytop	-0.006368155115142512	1.9999999999995453
R06412__pero	0.0	-2.0
EX_C01324__dra	-0.0	-2.0
EX_C05973__dra	-0.0	-2.0
TZ2900000_PLAS__vacmem	0.0	-2.0
R02985__extr	0.0	-2.0
R04847__mito	0.0	-2.0
R07000__chlo	0.0	-2.0
R07048__e_r_	0.0	-2.0
R02619__chlo	0.0	-2.0
R00899__pero	0.0	-2.0
R04922__e_r_	0.0	-2.0
EX_C00064__dra	0.0	5499.0067756432545
R02073__cytop	-0.10951173407254436	2.0
R10463__chlo	0.0	-2.0
R02026__mito	0.0	-2.0
R10991__mito	0.0	-2.0
T_SAMT1__chlomem	0.000987577757728842	-2.0
R02250__e_r_	0.0	2168.763520903878
R04494__cytop	0.0	-2.0
R00722__chlo	0.0	-2.0
T_L_Homocysteine__chlomem	0.0	-2.0
T_FADH2_V1__permem	0.052021603043262685	-2.0
R01375__mito	0.0	-2.0
R07491__e_r_	0.0	-2.0
R08345__e_r_	0.0	-2.0
TO0001217_PLAS__vacmem	0.0	-2.0
EX_C00407__dra	0.0	4344.360375141098
T__9Z_12Z_15Z__Octadecatrienoyl_CoA__ermem	0.0004460765378824381	-2.0
R03857__pero	0.0	-2.0
R03004__nucl	0.0	-2.0
R00267__mito	0.02692896371653396	-2.0
TR2000108_PLAS__chlomem	0.3455662942555472	-2.0
R00275__cytop	0.0	126.0
R02732__cytop	0.0	2231.7635209038817
TO1122637_PLAS__plas	0.0	2.0
R03478__cytop	0.0	2.0
R01041__cytop	0.0	2.0
R04224__pero	0.0	-2.0
TO1000232_PLAS__plas	0.0	-2.0
R01711__cytop	0.0	10.0
R01384__golg	0.0	-2.0
TO1000179_PLAS__plas	0.0	-2.0
R00945__cytop	-0.011375163533144286	2.0
R05237__mito	0.0	-2.0
TO0000654_PLAS__vacmem	0.0	-2.0
R07267__cytop	0.0	-2.0
TZ2900012_PLAS__mitmem	1.8557395072098168	-2.0
DEDOLP2__e_r_	0.0	-2.0
R03443__chlo	0.0016655096909320686	-2.0
R00829__mito	0.0	-2.0
R00868__cytop	0.0	2.000000000001819
R04966__mito	0.0	-2.0
R07486__e_r_	0.0	-2.0
R02024__cytop	0.0	-2.0
R02356__e_r_	0.0	-2.0
R02800__chlo	0.0	-2.0
R10117__mito	1.8099491563375471e-06	-2.0
R06866__cytop	0.0	-2.0
R04745__mito	0.0	-2.0
T_FAD_V2__mitmem	0.030195187958771214	-2.0
R01956__cytop	0.0	-2.0
R11323__mito	0.0	-2.0
R03004__mito	0.0	-2.0
R10118__chlo	0.0	-2.0
R07501__cytop	0.0	-2.0
R07760__e_r_	0.000978298660399978	-2.0
R01214__chlo	-0.0011801978889835099	2.0
R10997__mito	1.8099491563375471e-06	-2.0
R04754__mito	0.0	-2.0
R03663__cytop	0.0011659888270999146	-2.0
R01214__cytop	-0.0013670804629633843	2.0
R05802__nucl	0.0	-2.0
R04534__chlo	0.009692144211127593	-1.999999999985448
R10093__cytop	0.0	-2.0
R06604__mito	0.0	-2.0
R00451__chlo	0.0010051895299997738	-2.0
R05549__cytop	0.0	-2.0
R08177__mito	0.0	-2.0
R07762__e_r_	0.0	2.0
R09224__cytop	0.0	-2.0
R03012__chlo	0.0	-2.0
R01793__cytop	0.0005089509620194267	-2.0
R02239__chlo	0.0003453573775501307	-2.0
TO0000056_PLAS__plas	0.0	-2.0
R10122__mito	1.8099491563375471e-06	-2.0
R08921__cytop	0.0	-2.0
R00942__mito	0.0	-2.0
R07094__chlo	0.0	-2.0
R01678__cytop	0.0	-2.0
R01384__cytop	2.9457537550660295e-06	-2.0
TO1000039_PLAS__plas	0.0	-2.0
R03504__cytop	1.926712716806764e-06	-2.0
R04747__mito	0.0	2.0
R04445__cytop	0.0	-2.0
R01090__cytop	-0.002246568638740644	2.0000000000002274
T_NADH_V1__ermem	0.0	2.0
R05238__chlo	0.0	-2.0
R02300__mito	0.0	-2.0
TE_1__cytop	0.0	-2.0
R02957__chlo	0.0	-2.0
R04355__cytop	0.00016356146123019531	-2.0
EX_C16647__dra	-0.0	-2.0
R00354__mito	0.0	-2.0
TY3000001_PLAS__plas	0.0	40169.74337626988
R10120__mito	1.8099491563375471e-06	-2.0
R03508__chlo	0.00029377407762768066	-2.0
R04903__chlo	0.0	-2.0
T__GlcNAc_2_Man_5_Asn_1__golmem	0.0	0.0
R00105__mito	0.0	-2.000000000001819
SOX__mito	0.3125290869810735	-2.0
R04958__cytop	0.0	-2.0
EX_C00376__dra	-0.0	-2.0
TO1019001_PLAS__plas	0.0	-2.0
R02748__cytop	0.0	-2.0
R09137__cytop	0.0	-2.0
R08924__mito	0.0	0.0
EX_C00309__dra	0.0	1486.175680602595
R00278__cytop	0.0	-2.0
R02352__e_r_	0.0	-2.0
R02240__chlo	0.0	259.52928010043615
R04970__chlo	0.00958086495918124	-2.0
TO3001046_PLAS__plas	0.0	-2.0
R03600__chlo	0.0	-2.0
R01845__cytop	0.0	2225.7635209038826
R00942__cytop	0.0	-2.0
R02649__chlo	0.0016655096909320686	-2.0
RXN_12127__cytop	0.0	-2.0
TI3000695_PLAS__plas	0.0	4461.527041807763
T_Prephenate__chlomem	0.0	2.0
R00571__cytop	0.002954088759205841	-2.0
R03239__cytop	0.0	0.0
R06942__mito	0.0	-2.0
R10119__mito	1.8099491563375471e-06	-2.0
T_2_Succinylbenzoate__permem	0.0	-2.0
R01931__mito	0.0	-2.0
R04726__cytop	0.0	-2.0
R07316__cytop	0.0	6.0
TR0000209_PLAS__plas	0.08853759635028854	-2.0
R00085__golg	0.0	2221.7635209038817
T_AKGCITtm__mitmem	0.0	0.0
EX_C00310__dra	0.0	1484.175680602595
R00335__golg	0.0	-2.0
R11527__cytop	0.0	-2.0
EX_C02110__dra	-0.0	-2.0
R07004__cytop	0.0	12207.189231889097
R04787__chlo	0.0	-1.999999999996362
R06238__cytop	0.0	-2.0
TR0000239_PLAS__plas	0.0	-2.0
TO3000572_PLAS__plas	0.0	4461.527041807763
R03118__cytop	0.00029453219780134775	-2.0
R08146__chlo	0.0	-2.0
R04203__cytop	0.0	2.0
EX_C01233__dra	-0.0	-2.0
EX_C05993__dra	-0.0	-2.0
R06266__chlo	0.000986989123102023	-2.0
R08258__e_r_	0.0	-2.0
R00355__cytop	-0.04060142808624932	2.0
R04785__cytop	0.0	-2.0
R00221__cytop	0.0	1447.175680602585
R02887__e_r_	0.0	-2.0
R06286_V1__chlo	0.0	-2.0
R05551__cytop	0.0	-2.0
R00571__mito	0.0	-2.0
R06590__cytop	0.0	-2.0
R08921__chlo	0.0	-2.0
R02887__vacu	0.0	-2.0
R08238__mito	0.0	-2.0
R02905__cytop	0.0	-2.0
T_Glycerol__permem	0.0	2.0
R01280__mito	0.02769564742451241	-2.000000000003638
TR6900007_PLAS__mitmem	0.020389840432263766	-2.0
R00491__cytop	0.0	-2.0
R03650__cytop	0.0003525961700428005	-2.0
R02565__cytop	0.0	36.0
R02978__e_r_	0.0	-2.0
R00512__cytop	0.005850201591535929	-2.0
R02084__mito	0.0	-2.0
R00986__chlo	0.0	0.0
R05801__cytop	0.0	-2.0
R05259__e_r_	0.0	-2.0
R09827__cytop	0.0	-2.0
R04711__mito	0.0	-2.0
T_S_Allantoin__mitmem	0.0	-2.0
TO3001997_PLAS__plas	0.0	-2.0
R00515__cytop	0.0	2229.7635209038817
TO1015390_PLAS__plas	0.0	-2.0
R05842__cytop	0.0	-2.0
TI2903797_PLAS__mitmem	0.012085137221690134	-2.0
R00103__mito	0.0	-2.0
R03102__cytop	0.0	4131.831095040666
R05086__chlo	0.0	-2.0
R01655__mito	0.0	-2.0
R01933__mito	0.0	59.0
R03236__cytop	0.0	-2.0
TO0000205_PLAS__plas	0.0	2231.7635209038817
R00494__cytop	0.0	-2.0
R05041__cytop	0.0	2.0
R02558__chlo	0.0	-2.0
TR2300186_PLAS__mitmem	0.0	-2.0
R08198__cytop	0.0	2.0
R07140__cytop	0.007019441324296208	-2.0
R08980__cytop	0.0	36.0
PKS_C61__cytop	0.0	10.000000000021828
R04955__cytop	0.00016356146123019531	-2.0
TO1000064_PLAS__plas	0.0	-2.0
TO1000705_PLAS__plas	0.0	-2.0
R00206__cytop	-0.18450336696506878	2.0
R04751__pero	0.0	-2.0
R08181__pero	0.0	-2.0
TI3000046_PLAS__plas	0.0	-2.0
R01273__cytop	0.0	2.0
R03430__e_r_	0.0	-2.0
T_Formate__ermem	0.0	2.0
R00342__cytop	-0.2386026946456003	2.0
R00104__chlo	0.0	-2.0
R00185__cytop	0.0	54.99999999999636
EX_C01825__dra	0.0	3596.9392015064805
TI0004098_PLAS__plas	0.0	2231.7635209038817
R02135__cytop	0.0	-2.0
R08182__cytop	0.0	-2.0
R03038__cytop	0.0021694537592211807	-2.0
R04125__mito	0.0055625916236467406	-2.0
EX_C16836__dra	-0.0	-2.0
T_Hexadecanoyl_CoA_V1__permem	0.0	-2.0
R07081__e_r_	0.0	-2.0
R08380__cytop	0.0	-2.0
T_Hexadecanal__ermem	0.0	-2.0
R01582__cytop	0.0	-1.9999999999997726
R05724__e_r_	0.0	-2.0
R01752__cytop	0.0	-2.0
RXN_13306__e_r_	0.0	-2.0
R04568__chlo	0.009692144211127593	-2.0
R03260__mito	0.0	-2.0
EX_C19609__dra	-0.0	-2.0
T_Sulfite__chlomem	0.0009347136725147474	-2.0
T__R__Lactate__mitmem	0.0	-2.0
R00573__mito	0.0	3420.243254739371
EX_C00474__dra	0.0	1454.175680602595
T_Glycolate_V2__permem	0.0	-2.0
R08231__cytop	0.0	-2.0
EX_C01996__dra	-0.0	-2.0
R01397__cytop	0.006368155115142512	-2.0
DM_photon438__chlo	0.0	94.69683283106721
T_Cytidine__nucmem	0.0	-2.0
T_ATPtg__golmem	0.0	2.0
R07281__chlo	5.4135945774480765e-06	-2.0
R06869__cytop	0.00012170088085886864	-2.0
TI3000279_PLAS__ermem	3.174013195964033e-05	-2.0
R03572__mito	0.0	-2.0
R11891__mito	0.0	-2.0
R00293__cytop	1.4788062810105032e-05	-2.0
R06412__chlo	0.0	-2.0
EX_C03541__dra	0.0	6542.486509478745
T_ACACtx__permem	0.0	-2.0
R01456__e_r_	0.0	39.99999999999818
R00103__nucl	0.0	-2.0
T_H__ermem	0.025554051677012878	-2.0
R05979__e_r_	0.0	-2.0
R01975__pero	0.0	-2.0
TO1000138_PLAS__plas	0.0	-2.0
R10092__chlo	0.1059252669881751	-2.0
R08380__e_r_	0.0	-2.0
R01768__cytop	0.0	28.0
EX_C00238__dra	-0.0	-2.0
RXN_16094__e_r_	0.0006883018461830643	-2.0
R05586__mito	0.0	-2.0
R11896__chlo	0.0	2.0
R02222__e_r_	0.004361287215078934	-2.0
R00139__mito	0.0	-2.0
R08183__pero	0.0	-2.0
EX_C00205__dra	-11.670744967684602	2.0
R01381__cytop	0.0	-2.0000000000009095
